index,predicted_sales
88687,6478.840753931471
388083,5617.119977064171
321729,6645.955890508102
414542,3033.1150595393296
477091,0.0
644387,0.0
569387,7194.195319093466
118445,4715.772474047009
98897,6976.526419006177
373151,7216.21242632173
184064,0.0
643709,6744.7453023833
314305,4175.168060289609
171944,4870.411630072991
1086,0.0
213802,8408.917908700052
102873,3455.781252192207
316634,0.0
710708,0.0
226769,8296.797494435723
31039,2597.7767981726192
276506,11490.651401300333
433435,7572.037662488643
694806,5409.7408781997265
455278,5772.314363259346
693626,4987.21103083127
193711,4835.886191205261
710121,7074.428998381323
403936,0.0
188451,0.0
79537,0.0
2324,3636.2960551522274
373162,4015.4483356436554
87593,11788.071485604767
124584,5544.791706573317
48986,0.0
561394,0.0
35965,3714.921741625109
24372,5873.6487439853345
470038,6311.93251612993
131340,5637.804543778139
520263,14463.60876960499
322939,6414.752959292592
497695,6719.299773326066
562802,0.0
501611,10253.504606070668
532731,6731.245725049251
311352,6078.2035541483165
175928,0.0
516059,6957.6326705195215
67765,5458.633584333135
573062,4922.247170259725
215530,6572.672311972879
632572,4130.681368352668
606206,6496.234139282418
324042,5041.612685556589
654152,11705.208769063438
586110,9616.219024717739
107878,9040.897011390647
292201,5174.606375541835
706327,6425.48775864396
671793,6500.195451710752
603827,6090.82753779129
265411,0.0
120519,4565.699351368069
416957,0.0
32107,0.0
378955,6933.163495535628
152404,5142.9922071788405
25121,0.0
30205,6459.592527618904
670850,5239.879215919135
141936,5506.828602365978
479786,0.0
571331,9471.870143344624
564450,3649.230221246028
631023,5345.187207045117
595445,7111.624940605678
497388,4123.5120430195775
711682,0.0
297673,7208.586005419757
201047,3049.209871203799
525565,6202.552432260446
32151,4974.658621944816
63448,4594.108321930036
159046,13970.066470743635
315465,0.0
584373,0.0
689847,4343.850917088075
297549,6951.742273044982
373450,0.0
397787,3552.292492017282
704484,3803.221325581131
515354,7104.176584011763
587010,8337.73304639257
408102,7274.358921255402
625251,9682.595291331429
197402,4036.990937084698
300558,9895.406630385316
525329,8361.170956366834
423143,6501.925293049526
130991,3836.222674916559
692385,10306.600399757817
438809,5882.466412683642
455170,0.0
708333,5959.302808755013
145490,6815.483969448527
674941,6569.455916149915
383738,6599.484033069864
102042,9856.572378210818
134152,8920.9719949718
242363,7306.480643526469
437706,4151.986560698602
95183,9871.577637472166
469920,7660.128640660789
357736,6571.178536383926
466821,0.0
508636,0.0
278424,2879.80394431968
700780,4106.695181635973
345003,13404.64934546457
51730,0.0
508628,0.0
660189,3718.523131014023
211664,0.0
589957,6638.2910861074615
91438,8246.020154136699
35314,12264.796245989675
235871,7111.311919672678
159796,9590.823522152807
398901,5979.785415582765
321785,6636.48710589055
223388,0.0
3946,3916.916280378472
146341,5628.019600612124
129534,9110.776837802681
273393,0.0
47521,0.0
25027,0.0
70413,3959.796034563402
302113,7060.6941225426335
625309,14665.093729444838
183233,3752.758920477949
59260,7061.031837121654
14751,8047.192978039394
665278,6755.883377352503
78026,3014.310101428777
139967,0.0
696113,5943.728646205706
374830,7281.791774080668
81713,5513.470316277399
59009,0.0
632351,5557.696535692786
467489,6738.085556681935
30396,8492.118252338727
437467,6732.390061920197
374840,9011.919162589833
23133,7394.07237750732
305227,3851.356836531143
528188,9186.722282953986
622174,3907.0226706683807
374838,5047.645931269203
525699,4855.160830677468
351773,0.0
705607,5023.720360046425
643788,9643.755888046217
217169,7539.290926269125
325406,6644.528168719523
452672,0.0
224670,6086.008105101817
10603,3423.0545493020154
72337,8529.806842126573
222068,5795.409012403572
609088,6406.083043543523
679739,16188.113132737895
441360,4232.155315844656
501303,5492.6611416890455
709120,10154.76531011268
135356,14708.014833529265
48493,0.0
322638,3983.3681590992146
458214,0.0
661156,4351.736202136
246240,3189.074495334504
533353,6302.472183487351
149001,12429.628604115833
294191,7392.0833063802265
298600,0.0
154309,5450.604202545713
310921,9807.637739325037
416945,6606.06329012964
311199,9239.34372385263
457059,2835.254910970065
363100,10226.69131971901
225506,9187.132556440554
113686,6824.395044768143
170612,6692.60160588479
203389,3508.0605636630644
278030,9799.926387884118
301943,8975.593047927676
458747,5852.652929818787
656312,3435.662732386492
657897,8983.135015497204
350821,12549.075501500796
566562,6869.7159517731225
191181,7217.334859171354
289328,8558.496065443996
564690,5563.584367200144
495667,8930.556100917966
518005,3357.9967145234527
252855,7793.0457825368385
393347,0.0
98605,9525.572532742335
298639,6145.5879334277515
302563,0.0
71035,4663.542737204365
491999,8986.36652863042
142653,0.0
257452,5305.162683634
83050,10491.821787765983
529238,2379.7916810181205
268586,9646.165757166184
522601,6754.187916562915
400806,7925.71857222339
462636,7529.405652398237
342778,5650.656966179097
132795,0.0
690439,0.0
698350,7565.221391259703
254014,7215.618454871294
560674,6102.44866321607
92541,7139.597095162497
621885,5612.876310392094
202958,6024.546729105057
401590,6697.570078085761
428380,4743.217421823714
155712,2353.171878025489
294731,6162.267063345164
12374,10154.022775818508
376787,7782.5285023560145
704055,0.0
222734,7663.497298628251
419638,6621.071616124839
195105,2616.770639981066
113668,7471.644817633113
244970,5451.482892196339
137014,0.0
675882,4590.858354438701
544301,5698.12120115381
502964,11113.828893543858
202228,6798.8609083569645
206996,0.0
281592,7083.713390739364
558417,6394.453529850703
478428,11938.477487905588
279992,4513.105074572101
268233,6426.211610267654
669590,7114.484625921084
553535,5725.500192116739
160986,0.0
670203,3554.939956234729
528723,10208.307548218674
125837,4458.942659083042
625509,11013.931112728316
114563,5664.996155607092
122871,9688.961243007352
107640,8315.62655654789
551591,9174.511901156004
270109,0.0
252849,6145.801091943976
663459,6513.458560224021
434440,4258.812756873983
415505,0.0
583805,0.0
466091,20164.232869110332
61634,5072.395202661873
618815,3487.9754222142915
675314,5904.152377023845
79232,5437.600119695957
89997,0.0
115444,0.0
108100,7748.062530563567
404354,8311.907158275426
42701,6105.782716212625
687516,0.0
628905,6999.316867535981
429969,4847.376624022424
98619,1714.5513638701364
469152,8554.519466946662
461521,13392.164648758957
111368,3989.714542889897
11999,4053.258814348787
620185,11955.92624616157
128297,6592.958264152593
158434,0.0
402461,7259.814126001936
197065,6260.482540420586
698945,4707.036328249861
70710,4939.728962556048
102129,9038.689937670391
494845,5205.015582547778
268329,0.0
339876,5948.7336777055725
110731,7945.143072655749
113810,7709.2409252902235
435066,3803.252812872295
627420,5274.111511785914
512949,5075.432330250904
239187,7262.060647912005
200828,7474.703641618002
114769,5163.901603167418
177195,0.0
40262,4870.060645857617
74387,850.97922749586
2917,10374.973608379383
177497,4376.313968557802
174560,4198.181566392616
238639,15087.05997680734
663781,6010.409913500767
415800,9781.901052640105
577739,4401.662274199714
550958,13202.426850946915
418322,6690.542608613756
146028,6259.893920093539
177503,4413.443462985159
498664,5299.733242348531
355257,0.0
7450,7507.819290790933
469932,5460.552073070664
511842,0.0
449104,6799.771446391006
680261,5470.5012591189015
49214,0.0
657618,7395.405531037425
474504,6002.034261986426
33861,0.0
31701,5794.541420411953
445024,7504.129789697084
176078,7354.063237220346
507608,4783.309626713548
660608,4507.561811202707
486404,7960.557268951373
541537,4186.7467199664525
41268,5285.845031315076
208347,10591.647413720217
205830,13100.966715982957
273249,4380.006027837174
189005,7919.561582034603
441146,1843.0953921284797
136510,5720.876620461138
58430,9773.50789698176
358188,0.0
400979,0.0
587134,9008.47337257296
124008,7014.615885984488
211995,8788.218049556312
118050,6724.786003498163
587679,10315.022103627356
116889,8504.708314523
687023,6635.127656107805
232127,3768.32253327377
192427,3686.6783143418675
691588,0.0
603739,7444.521234882196
365796,7086.732405810168
93090,6849.737191813998
154925,4885.5369018586425
637911,7480.861303819821
507894,9530.01559133227
574658,14330.486122963684
258001,0.0
105368,2760.791552259509
307416,3965.1470775754096
178578,0.0
309606,5663.036052771012
665798,9966.828309150502
249910,5926.646059969199
577252,4557.856380503749
338184,6580.253464076123
448930,4699.834594486114
494945,7972.956268895862
709311,0.0
596553,7606.417141003025
35637,4079.497660785098
686053,8959.223272107645
312635,0.0
554738,9797.525033551177
258393,6542.64308778889
653220,0.0
302081,0.0
601072,12896.535916078425
237939,3595.2052761542714
356084,6621.596809729964
508796,18958.43942840767
114056,5379.414722686563
91632,5956.2217274529885
590788,12139.951471237766
97512,6184.123437707659
314587,10668.881101285433
472208,9722.69059283419
547272,0.0
613634,6362.91224420519
339341,16069.045000879847
141248,7752.923303816983
18976,0.0
623053,9500.877356318897
633453,6023.4503159414635
101951,8473.605334653294
278929,0.0
253772,5048.409964340674
664227,5668.663639070948
630354,6288.986906021811
592469,8869.952442853142
506997,5148.672229126616
587453,4684.753371104644
272171,0.0
44452,5851.070139353652
191008,0.0
252135,0.0
172579,8195.201571363641
15230,8506.583484226456
137149,12846.401779494563
51865,5385.451219327916
137619,0.0
509449,5774.496190524588
51065,6660.272673182202
673158,6530.366639392778
249358,5393.603288547415
205803,4364.795457995798
521003,6217.921904016392
393691,5968.415033719653
295604,4303.933462300807
82900,7664.434969872533
416681,7392.54651154106
637660,8216.640386605231
140143,7148.785172290916
583719,2276.98125241705
75825,6241.508636242876
389474,8032.591363375559
690328,0.0
233066,5866.597758828534
565648,8075.382320478685
84708,3959.9434575126284
138331,4153.706961421109
520892,4829.485972287703
452471,0.0
117422,8697.1712656463
49583,5848.870390432651
106619,5068.643452349225
605119,17358.536276603816
88678,5681.473042899237
322349,0.0
466487,6161.194132883418
629157,0.0
571997,5056.338019520935
905,9915.343783447512
130076,8378.727786314228
238212,5964.363945288745
423995,5194.787326714958
458651,4648.029529394742
315200,6039.697666841631
327006,5423.603040157055
550576,5194.511011911378
699252,3861.369816094661
619040,3643.1634572124967
538390,5947.946812432646
347425,0.0
338812,7761.091324755382
490340,0.0
479938,6602.10675023223
426480,4393.112840679662
222359,7977.410485402669
540397,6073.256223346987
497453,0.0
579508,7701.1843332966855
47138,6380.239911643568
695619,6016.71642485649
111578,7710.643419560242
401139,10569.894410300001
628430,0.0
695581,0.0
149327,0.0
6221,8148.294468097485
206949,7436.314746390192
397278,0.0
694700,4696.6790474312365
404526,0.0
200088,4901.295507243313
422181,0.0
130496,8499.358216241251
312619,4004.005520004001
325859,11823.603600058555
235778,5707.4859691188985
47092,7124.349033812538
436844,0.0
292292,4356.979375803606
371172,6581.215714968181
273433,4698.579196616544
616946,5277.25564498498
304480,7761.719586692473
659737,0.0
224747,9420.417782765504
549157,5348.784896377334
690514,3871.0314195500996
26663,0.0
703313,7593.842586926675
371992,8164.30551116575
467692,8816.408479883832
111277,5435.7680852056155
509081,5246.824811704843
597492,8940.911387818525
223034,4794.139274499485
70392,5741.016918616336
280592,8822.437724847197
507205,10058.664465687341
265794,10345.801289059893
711174,6119.679676449109
39061,5306.636446909319
575833,5302.585083788361
647036,7708.158065151413
4104,6106.315507695778
449582,8782.724834021501
666055,6498.698326593535
705223,8522.812551375275
673195,5403.7956012257455
331728,4639.96887058671
662113,9027.92645229188
692365,8299.844472898492
3075,7952.0096057843975
63674,9960.948334351995
502978,4607.912730709258
528273,6273.401406030103
139063,7557.522243022609
671616,0.0
577148,12762.28402816968
365176,5011.436036976117
621178,2637.9239807301947
168125,7561.776996321108
216180,7110.315541229458
669399,4686.398540246456
243675,6844.05019569999
331981,6923.058677973159
477213,9508.18343276793
323666,0.0
79290,4265.908714168197
210518,7624.391845629878
683088,5098.70542243138
197188,0.0
177575,0.0
546681,3604.150438123275
204508,16639.09901689978
505087,2999.8518570674073
234629,0.0
677418,6249.342353431528
310450,6166.933640553431
275325,0.0
335340,6858.425633883367
4552,3494.6790928058317
45876,5582.515335586102
305593,2885.244876016651
117466,3825.5744289632325
82701,6398.380042950559
33023,4790.804504154008
230842,2049.891932946725
101732,4798.992312507833
412054,6078.3600595196685
550598,0.0
653548,3399.24684305528
203644,6124.854926837102
707238,6396.89728811261
623159,7318.882485067074
560039,1690.6389345922603
114630,7026.1638897112125
471088,6019.87842847749
665162,10231.704381014866
694335,7029.27075818403
584453,8739.77645550702
296401,1269.201857116253
32226,6471.914904964839
551810,8390.108348954074
328857,3557.4006727313385
565837,8159.253128925048
24951,5852.055744488373
550836,6081.114121941774
537953,0.0
704016,0.0
517956,10047.277007462337
158356,0.0
241901,4344.447076855066
296390,7828.581729329007
28799,7195.388842653616
393516,7183.30468544293
32999,3671.1442567558965
456191,8746.837743768085
536198,5643.721129814184
692102,9783.753040391652
590652,9688.725623438298
507061,15834.98982827927
235079,3957.195342063813
584811,12692.304554477005
119838,6859.4004135165715
111593,0.0
102584,10495.70124787135
442796,7465.023711293165
585707,5242.67588550164
424295,0.0
670514,4581.820104877528
6829,9196.40795389327
690696,4035.4442362911045
484496,0.0
446228,4865.436491709198
334123,0.0
18606,6059.157356762102
377277,7292.508673902567
321279,7122.406312596918
170247,10591.620112309103
90678,4026.1856999723
276354,0.0
609056,821.3935439092214
194241,9085.327377240988
641538,3438.998922721503
195965,0.0
655093,6201.667000756411
238398,6474.222840483754
512837,7064.395407981571
601955,2702.5431953778702
221860,0.0
353720,9053.42986173871
60217,6533.946255717567
459479,3167.9605828586273
66913,6809.744477747422
555832,0.0
202823,9405.778303730207
120650,4643.7415515936855
348976,15868.51067748158
409588,5981.574297269964
62402,7081.508682079893
56011,7487.339902416643
648339,8713.939030574724
348345,7947.342829531727
503712,6004.06186140814
449656,0.0
521673,6935.367816943466
460622,1276.5137930910455
315090,7019.695565573128
97225,6420.827072258368
565487,6066.108507131432
258825,7255.144969816853
108698,0.0
516171,0.0
481061,3471.975540105276
130448,2457.2223198326933
305794,9190.740708228202
498324,6280.697166062145
425155,10483.811632083241
583219,7091.953079022413
557014,5794.52639379971
180820,11534.230425817943
398784,4142.139239613376
560735,0.0
223104,7015.503401984033
566267,9156.828955699848
472976,0.0
371913,9598.576176003517
641266,4179.321786450831
453370,9355.62424753433
103126,7900.185187701263
240159,5190.257698908604
125960,15396.845994039873
504116,7343.732170896173
221957,4864.770145693238
158687,0.0
130075,5474.256510718697
110454,8842.711674179662
139674,11542.797326396078
603817,9284.507851213246
492430,11359.894022387814
512951,6044.780160599516
323293,6434.657600382097
627878,6480.700586748488
659696,8340.12163793306
216441,4121.013316454405
21948,3761.2633373306526
674024,7523.640411812083
630375,2470.7778536708583
695029,5798.985325213021
470234,7528.705761700327
556021,8455.6865928821
657040,3812.1445152957344
644190,5266.579693832448
448295,0.0
246791,9690.020022169996
268866,0.0
704700,9803.334975568989
51540,0.0
347519,0.0
620462,5662.574401149383
358800,6424.460387004838
273302,13805.37582111279
439982,9821.614020313966
481062,6766.802225459985
709088,0.0
291872,11930.391889594473
132429,7295.967045211416
651084,11656.739370310694
200195,6308.412044499837
90289,6946.565969515389
533701,14403.399696708788
544726,0.0
212827,5312.950715236443
132460,4037.3576067689123
124163,7879.035777993519
550718,4890.440328691508
394635,5749.733630616931
406821,5145.720906755678
125643,4518.219236430731
132555,8734.505779689078
94187,0.0
354959,4321.654336528917
102147,5309.624855705732
633783,5343.347555616327
460382,6622.468469099699
379228,5807.659840384092
711396,0.0
588216,6081.373903888802
278604,12072.085078307682
684782,4564.365794704592
109113,0.0
695889,4331.748447921709
639714,6880.902903438866
312893,5283.314143050753
443019,5421.706368461126
527940,6886.907735089863
454070,11168.782953739323
571453,5435.523480186992
57658,8472.155472287237
82039,0.0
411082,0.0
127371,6407.457205929008
625244,0.0
133089,13369.481267260457
331474,4496.88517377437
472823,4307.000067886655
501791,6217.3470659973955
462293,4186.833732568787
506334,8159.039843846315
357405,0.0
554782,3416.237321267159
657552,7729.421298143024
506553,9998.802950433172
460797,5407.190043938774
461656,10247.58837836905
105431,7524.06434421187
329475,0.0
663233,12423.238517777998
397188,0.0
499148,2891.943047589979
461103,6872.837298366371
431890,9356.31991610278
11955,7270.412645152729
373201,9591.887513058815
283156,5321.086247253499
218628,4539.346610919411
58228,0.0
583560,4569.155351901468
686828,7885.382980547353
643063,4489.565717096579
251328,8722.897902839208
277418,0.0
380884,7663.434687670994
522649,0.0
139016,4813.512549614002
76632,6135.527013050895
493762,4265.513706726873
219601,11560.153420171797
617387,0.0
573626,3537.2994251806144
123318,8565.806865437435
575841,8191.356151230394
562991,6390.851717448483
140501,0.0
637285,8356.948127683881
386197,5946.951532041082
310960,11198.706929724545
688428,5767.648236241114
627661,4188.1296632200465
639564,0.0
377563,5076.309317095366
567610,6090.447279925662
105009,0.0
270556,4421.2977077742835
277340,12632.996437179276
566429,3632.7137076510894
440579,4220.114675486588
158349,8829.596274263027
648066,5193.984426974599
119486,0.0
104895,0.0
74900,6703.358392823323
44053,0.0
459225,4083.1461456060356
620563,4885.655516020883
218759,5563.836700777012
295239,0.0
511676,7858.489038183133
579317,7881.775579255711
434391,8436.622308386033
446425,8434.849753620028
404391,5693.217333543671
621101,10183.020230832746
655117,11657.334817233354
462982,6757.148322284801
328266,17725.509170981688
413170,6370.769487802856
496063,8676.229610536546
336401,7391.8739528439755
244204,7633.458503378699
128209,11273.400381395924
259458,5086.563171205713
69817,6626.185125618916
624232,8543.460873335842
645969,3422.2745917630245
286144,13521.564168504585
117342,4184.3398008867525
520937,0.0
230000,10124.639837183262
581942,5615.64022561653
96881,6106.440855772112
550166,6483.987102986629
25363,10732.794597412174
490846,4603.501289157099
604894,4563.349857191689
471494,0.0
607876,5990.432079009866
12093,7193.4235357372045
633616,5296.861454206782
129359,6429.087912930712
564954,9732.916854879015
16546,3566.9019768100707
386629,3183.4417749410463
397412,4532.232424769704
547067,5204.381313093918
466227,5333.8673482428485
391150,6549.660305239309
611265,0.0
392893,4728.256758927978
369401,9289.851620836738
265488,4782.274550035249
521563,6605.752981959026
17439,4973.242179063969
22705,11533.92729117198
271943,0.0
359189,10521.239124815358
292635,6289.650650563906
450811,0.0
661901,5638.360335412723
304018,3965.1328617181634
482066,5135.902220012468
51476,5274.866272850073
464241,7260.396081594831
163815,5789.649412447381
516380,0.0
2281,6862.923783511474
170430,5074.5234084521635
521907,0.0
527172,4102.648070334079
587880,4595.423447446535
556811,3275.1957069521955
345012,0.0
696699,12236.460316962264
380483,9153.238964271504
547273,10703.441189009405
218635,0.0
477649,0.0
478098,6038.9622895400125
293469,0.0
169556,0.0
480492,11592.173199888857
115994,0.0
635261,6490.4285026579755
143190,5922.151616963377
289173,6933.03641040332
411105,15502.796833464241
557791,0.0
271619,5267.7793836733335
574860,4260.7623399001
690022,0.0
560180,5854.524704616195
704275,8197.825699724413
405307,3834.353652656
66403,7561.969011912327
183637,8596.492953994148
537860,6771.04078257324
275456,7331.376320103488
318415,5429.966559258119
601040,3633.9606535006965
554125,8765.157372077752
200069,7766.277483650368
148954,7552.883482467395
395697,6101.46047008372
634265,4520.564734983096
435580,5018.313056999453
29914,6534.195660961807
197997,7145.687007584207
325291,0.0
139298,7603.087608668518
633523,5045.23388216166
462453,5835.071431872505
361428,8970.266292047158
317370,6246.4498758331665
8609,5077.925373282855
247359,6487.43966044213
309162,4274.3184458179685
682814,7005.624372476896
553703,6731.456063707245
377053,9893.608527986102
201530,0.0
593446,8475.9997138314
499326,0.0
43846,3641.2750253692116
615726,3838.219481736292
449114,9215.759911361973
394001,6920.949847982207
565368,4001.3659165650492
598134,0.0
705577,7147.524716448648
599533,3862.712001055931
23041,4674.752109387848
227523,3703.5357233698724
315629,5487.78214204722
299160,0.0
242411,7337.134626597028
540908,23657.14952555611
606392,5355.861005023557
620735,5278.584379730213
488559,10021.178515757567
570830,4899.194362160616
529757,5142.719304363463
609051,0.0
146994,7931.292670309644
474635,0.0
217652,5496.459492627183
214316,0.0
627115,6579.0560235265675
642479,7648.104023150788
460377,3280.4717571088017
84104,4375.60334300194
495819,4142.213900212652
583338,0.0
79932,6630.595596191973
208236,7736.540987910948
443473,5069.294736340827
18720,8408.063815009602
682334,4311.179425391779
269777,8092.186949235661
594865,5830.498627085073
455491,8550.439591859478
468699,10107.033193406745
640492,5389.433604985068
137879,7665.333192082625
554039,4634.621716766821
9727,0.0
105490,5023.28536718934
331357,0.0
25044,3217.4516929320444
621717,8949.950879007069
129479,0.0
461995,9319.684944078424
601339,5048.084416951611
260623,4676.360513428011
274883,4614.969617014058
446932,4577.131719713551
136820,4147.51247209768
8783,6058.564313412354
110822,5135.666862440184
566328,5481.254865870858
289238,4046.7084127840885
249144,8827.56270546686
469122,5927.364462631723
573417,4580.4435215093445
693473,9868.312459154718
384946,18377.78726535239
356351,4754.925022994227
600905,6138.316986310584
637425,9519.435464969334
512814,0.0
601238,10421.058301005332
185014,0.0
6045,8323.198452100896
132706,5390.124077236149
599808,9251.086565243111
445043,7398.043376753903
161964,3330.850128228117
655227,4986.715947447188
541112,6530.954634744478
614222,8419.572322127624
428957,6268.7864202661385
286781,8065.119547991866
215859,4405.300195961622
252038,7230.798817798153
558051,5201.42463682626
271134,8834.68596152566
283270,3558.8281699286226
49244,5659.402900540808
149049,6237.490676888689
68267,3611.441403728604
239061,3260.3440795355787
370021,8021.093016390206
674965,5828.812628397165
592100,6901.756983929504
263728,3196.70317375085
621068,0.0
577043,4755.392929504261
187608,8598.200586721166
429127,8790.215829639495
557252,8482.432045046628
373562,0.0
626102,3165.2096880110516
406639,6117.591453391605
277751,4110.846363844688
707328,5605.466537486437
576209,12383.64433779738
467942,4766.4165377636655
184490,10051.907320775928
344704,0.0
49970,6684.552661685391
390067,0.0
291012,0.0
434948,0.0
82630,5942.552678327823
290899,7171.629515042079
563644,4671.708453961307
401911,6725.622270369231
49547,7181.109371781916
119122,0.0
536527,5727.117491302535
71183,0.0
393944,8409.871910728349
45377,5480.64135040311
22950,0.0
624500,0.0
358105,3157.8755915060983
215975,0.0
643976,15049.723973843225
430382,0.0
503995,7655.217637754963
661828,10195.362532678158
170670,5791.499388953493
349124,0.0
563205,8024.467898137766
146335,6213.3105959976565
378226,6355.567841056501
252550,5646.770889974313
589631,6138.53270580263
456144,7865.345086660213
517055,0.0
547603,9194.41622894986
690016,8529.351349281189
500371,4368.950831220124
184506,5329.260874055716
352920,6310.694582603502
485276,6113.946090977065
619645,6449.106325256975
72572,6235.966833825478
125929,10906.647575423765
645055,0.0
536382,3846.0988084553474
283062,0.0
566563,7990.58555668497
477186,6952.220133436734
90310,9199.0451527202
140893,5066.367951628491
640016,7439.104022543327
365792,7990.166498213674
418718,3508.256328643543
474881,5560.655281384267
379107,3823.6766282128824
417978,6792.463169727687
401898,0.0
14047,2743.0664356219863
596696,15082.220410666689
411261,8160.782308452512
438758,5988.847012836523
436640,0.0
340021,6648.452261668141
187362,0.0
258896,6337.038641044129
288992,0.0
695234,5941.275307057123
240297,15727.979893322312
60985,0.0
557646,0.0
641256,15094.426213689252
535802,2068.548589300843
98551,8344.030302062356
158013,3843.9271806372944
388079,5209.148080545484
301923,0.0
545026,8215.974596002734
580441,0.0
75619,5412.518339234234
614256,7783.992164165378
228053,5375.113660849554
473057,8730.260349832108
118217,3040.5342406855916
460169,5291.6074446141665
619484,6469.040424281268
276181,6496.4155585759845
345168,3235.3326504038137
458427,3210.466473798053
118517,0.0
552267,6365.515686652254
426625,4054.8267003545866
81519,4953.53069631685
574931,4659.62649050435
90703,7875.725640107381
196811,7702.774062478061
409682,2026.7846914616628
380174,5820.516291058704
539758,11226.756006897296
364753,8209.895849638273
126341,9340.735529030087
1097,4861.391167167648
435198,7094.222441886017
710266,5776.2483904942455
388223,4705.990192973578
154422,10673.864961328176
224290,10341.645611677628
594444,4828.602877409662
257558,4762.528869245883
666085,6139.018786243799
10046,9359.64529778091
331899,6208.779763998754
481791,5193.518338880573
398617,6940.1412138073665
360126,2031.3705359192584
463239,8567.525369961897
64024,6796.031547465947
239181,3778.5025007866684
472523,3554.3409093218042
231667,4010.0124284362187
141888,5374.8357962074015
198747,0.0
191135,10924.323110108788
10442,8342.453971335191
244123,8546.389262756647
531868,8476.50323479777
461563,7186.155071442584
179508,3248.5219910860455
102477,3798.7497064358445
629233,9680.170954655188
19861,5930.8826718519695
696753,0.0
564411,2934.054929575127
45820,8556.614401618228
692526,5486.666258757427
457623,0.0
410107,1948.3112285606499
206390,0.0
460120,7058.042411409305
312680,0.0
331628,2072.3512474583463
692401,0.0
466893,12550.150936207985
21662,0.0
620353,7288.9807371032075
249322,4691.766841829859
241631,5745.9532112257975
530390,7746.508134365598
443114,6175.330880337782
473569,7355.877390522072
300016,8381.46338044981
621490,10929.078279214222
550436,0.0
648777,4643.562553503467
667316,0.0
441254,6160.566969696567
645483,4869.935368272531
498974,0.0
113539,7597.384800976624
416548,0.0
601911,0.0
526630,19461.85665895156
244980,8001.681041388048
209259,8111.588955618351
197349,3769.8674538773616
696137,6716.592421697281
115093,7621.011084180866
662939,0.0
388613,0.0
130113,8049.908968314525
483001,4564.3711585817355
390520,4996.9951403553805
161636,6852.705573507779
188592,4601.605952060173
426560,2350.4391667456266
30370,4331.702098665908
204009,0.0
457335,7283.922494405285
352584,6673.584541758076
45222,0.0
479349,7920.809160353226
334023,0.0
145320,0.0
443744,4432.311744693934
627329,0.0
76714,5254.711996604552
156358,10130.906095110555
485755,7412.902422372715
242378,6530.730670130865
230680,5647.5633927053395
25449,5879.436419209728
241461,5615.243730672554
251375,5974.764893957179
212336,6596.30341335668
555381,5963.434451818065
583773,5147.879459220734
520283,0.0
624559,5851.724169405098
345431,6003.959545686415
537070,0.0
469490,0.0
544363,5992.950996419005
512205,8670.34041148579
670635,5541.396430425143
667284,6582.213036691824
655853,4247.594464875687
342560,5587.160262285036
415407,4747.249367523726
581482,5322.662194688594
710895,0.0
618383,3761.4140544638017
33303,6999.085102380778
593871,8243.979033651729
299194,4251.718186920404
528561,10747.386610987827
625872,6250.708943458322
176765,3480.829492525637
361438,0.0
452637,8572.17120160864
560482,0.0
124366,11647.11043316117
151343,7337.883321570321
64147,6944.163850137456
321214,11913.922384744446
143454,0.0
411740,5378.431557555521
533520,0.0
261577,10227.336513561033
468303,4258.035224619861
52509,7821.290792440786
663387,4918.527838694434
52445,3924.35051350517
266154,9816.325871997471
612112,4668.6392665726
561192,4714.656774379485
687620,8753.151345438886
463429,5620.315251705799
124312,5714.93122141235
541065,0.0
4674,10182.794830964664
459950,5545.569371233612
135627,7690.86094220946
188937,28036.262269530755
34427,0.0
339877,6673.471108471614
660686,5081.377493929282
444173,0.0
114487,6113.4129747045545
604220,8169.949027172646
484998,5282.612915122011
565479,5065.52078612979
449207,5436.873707628391
327008,0.0
112474,0.0
476101,7204.044149435036
174937,6420.643256028238
347491,0.0
191067,5788.252436146976
321347,0.0
395130,5278.160349264923
67920,7849.580288997533
165861,12262.520020804788
77860,5923.840066694007
398877,8693.187333013804
570680,6701.701217017327
567980,7074.209083996122
58701,8846.771014269794
130156,0.0
398530,4000.876606115067
174813,0.0
271447,9787.153266513928
211952,3957.5229012963246
434862,6931.229001816957
700268,4989.6071446588485
55990,4810.772531396445
492708,7469.205960569224
27714,6735.4625813987395
711260,0.0
349976,0.0
492301,2965.6324831553334
492563,4413.042882802718
605007,4902.87699524353
150403,6012.10845338325
29550,6901.787400721099
222864,6206.196004966998
94315,4787.017642274872
181897,3835.400578147348
322789,0.0
642293,0.0
222812,5158.602164854945
486888,3857.019845326318
273866,27858.15639898252
510818,8006.576607383556
456327,7445.073142631562
123413,5882.756063355185
282265,3701.4573216502363
494267,6905.260166402811
291153,8827.107021941865
578516,0.0
105420,6028.314174337454
558101,3559.867902321765
278832,5530.7034979588125
546125,4063.97657316614
494622,3759.673116278487
135917,7296.980775632056
527799,10544.256606901468
534496,5278.63125932646
260811,8892.167780479547
491607,4268.346632845219
389560,3426.758685177014
688153,3068.781571791621
434239,0.0
434680,16234.38510594831
525876,0.0
72662,4250.807493302195
59484,6649.211858415482
168115,0.0
172374,15949.157091446023
133382,4248.89109903797
183742,8093.763149092573
231641,4859.704519580408
611331,0.0
699836,6019.700342993608
35735,6486.381089210217
422759,8105.137294105126
95549,7054.9359712700525
